minimum_nights,number_of_reviews,reviews_per_month,availability_365,price
31,17,0.2,331,125
1,12,0.39,365,1020
1,0,1.3732214298586618,0,100
2,13,1.38,358,200
30,0,1.3732214298586618,350,278
2,97,4.38,30,100
2,24,3.27,2,130
5,2,2.0,74,288
2,52,3.26,126,94
3,28,0.65,0,90
2,0,1.3732214298586618,67,60
3,3,0.12,0,62
1,0,1.3732214298586618,159,58
3,1,0.08,0,46
1,6,0.79,1,86
30,0,1.3732214298586618,43,60
28,0,1.3732214298586618,257,714
30,1,1.0,1,186
30,0,1.3732214298586618,80,90
2,216,3.54,70,105
29,40,1.14,0,50
1,84,1.75,6,220
1,1,0.05,0,85
30,1,0.26,332,59
30,1,0.3,235,289
1,1,1.0,326,200
1,0,1.3732214298586618,0,104
16,0,1.3732214298586618,0,50
3,19,1.03,79,140
1,0,1.3732214298586618,0,215
1,1,1.0,84,51
5,5,0.1,0,165
4,11,0.31,0,68
3,2,0.11,186,1500
1,0,1.3732214298586618,0,225
3,1,0.03,0,117
2,0,1.3732214298586618,0,40
2,29,1.81,17,80
1,5,0.14,0,102
1,0,1.3732214298586618,330,400
1,8,0.58,16,300
2,27,0.94,363,115
2,8,0.26,38,143
2,162,1.92,231,150
2,2,0.1,0,230
1,51,1.69,0,145
2,0,1.3732214298586618,175,89
1,41,3.8,64,100
30,0,1.3732214298586618,283,57
2,14,1.92,224,30
1,121,2.9,170,88
2,48,1.04,188,450
2,12,0.8,0,115
2,42,3.51,109,100
2,122,2.24,109,399
15,3,0.16,0,41
1,0,1.3732214298586618,0,199
4,14,0.58,8,140
11,1,0.05,0,400
1,71,1.55,186,85
7,0,1.3732214298586618,0,150
1,2,2.0,360,900
3,43,0.71,0,79
1,1,0.6,0,85
1,1,0.03,0,100
1,37,0.48,325,70
3,4,0.08,0,200
29,0,1.3732214298586618,343,177
1,1,0.02,0,100
3,101,3.43,83,60
2,29,0.74,174,199
1,153,2.39,327,99
1,0,1.3732214298586618,365,119
1,49,1.31,329,65
1,0,1.3732214298586618,236,55
4,6,0.41,0,45
3,4,0.13,0,105
2,1,0.02,0,250
5,10,0.43,23,60
28,0,1.3732214298586618,0,180
7,0,1.3732214298586618,0,119
180,0,1.3732214298586618,364,433
28,1,0.51,156,110
2,8,0.24,10,40
7,83,2.15,171,50
3,38,1.82,119,25
4,3,0.05,0,225
1,14,0.71,0,60
5,7,2.5,10,180
4,32,2.87,174,100
5,1,0.03,0,35
1,76,1.07,314,120
1,114,7.57,363,50
29,0,1.3732214298586618,311,174
1,3,0.05,0,409
2,0,1.3732214298586618,365,100
5,0,1.3732214298586618,0,58
30,0,1.3732214298586618,325,62
1,4,0.12,365,189
6,38,1.96,288,58
2,1,1.0,22,125
3,48,1.64,9,75
30,0,1.3732214298586618,364,180
2,117,3.08,262,125
30,3,0.08,310,43
5,10,1.6,2,93
30,20,0.9,286,225
2,0,1.3732214298586618,10,85
7,2,0.06,0,110
5,1,1.0,321,125
13,109,1.66,15,80
3,26,3.79,93,150
1,60,1.05,302,84
1,1,0.02,0,95
2,11,1.73,6,45
5,24,0.96,42,225
30,2,0.21,281,50
4,13,1.94,1,123
2,0,1.3732214298586618,0,95
30,10,0.4,0,101
3,75,3.12,60,100
2,31,2.1,265,68
1,1,0.05,0,45
3,26,0.33,158,50
2,2,0.26,0,42
2,11,0.29,16,40
2,5,0.74,326,350
2,85,1.99,333,45
1,0,1.3732214298586618,0,300
30,1,0.06,273,249
6,66,0.72,17,120
7,2,0.29,238,100
2,76,3.04,139,145
5,0,1.3732214298586618,0,210
6,2,1.33,270,300
3,10,0.2,6,37
1,18,1.36,33,100
3,0,1.3732214298586618,0,250
4,2,0.04,0,65
7,16,0.49,1,140
1,33,0.91,4,52
3,97,1.91,300,100
30,0,1.3732214298586618,364,243
2,1,0.02,0,100
1,7,0.14,365,45
14,0,1.3732214298586618,321,35
7,15,0.7,71,37
14,2,0.32,341,250
1,29,0.62,357,80
3,6,0.2,0,200
6,1,0.03,0,36
1,0,1.3732214298586618,50,91
3,118,1.05,9,105
3,1,0.02,0,400
1,0,1.3732214298586618,0,200
30,0,1.3732214298586618,342,200
2,9,0.23,365,120
2,27,2.13,347,300
4,67,1.32,304,180
3,0,1.3732214298586618,0,95
1,0,1.3732214298586618,170,55
2,55,1.47,0,140
4,55,2.06,17,99
2,17,0.45,15,150
10,16,0.2,0,110
5,8,0.69,57,100
3,10,0.27,12,131
3,27,0.79,308,125
1,5,0.99,362,199
4,35,0.52,16,149
1,1,0.23,355,349
3,0,1.3732214298586618,0,300
1,83,5.48,24,59
2,0,1.3732214298586618,168,309
1,1,0.05,0,62
60,0,1.3732214298586618,32,101
2,18,0.88,62,75
5,0,1.3732214298586618,0,350
1,33,1.49,0,115
1,1,1.0,27,250
1,2,2.0,7,65
3,2,0.09,0,190
1,154,4.03,361,65
1,124,4.95,125,90
1,1,0.02,0,70
2,108,1.93,4,80
29,0,1.3732214298586618,220,159
3,7,0.5,0,117
2,0,1.3732214298586618,0,160
2,0,1.3732214298586618,189,99
5,30,2.0,32,127
1,5,0.12,0,40
1,0,1.3732214298586618,88,100
30,6,0.17,331,115
7,0,1.3732214298586618,24,125
2,9,0.43,71,40
3,6,1.02,5,99
1,42,6.09,57,69
3,4,0.07,365,175
2,8,0.81,199,300
4,16,0.32,0,130
5,2,0.04,0,85
5,1,0.03,0,80
18,24,0.49,76,52
3,1,0.05,0,165
2,3,0.17,0,90
3,86,4.32,0,30
1,0,1.3732214298586618,319,99
4,3,0.08,0,154
4,23,0.27,0,139
5,8,0.74,177,59
3,7,1.0,42,85
1,75,9.34,57,80
5,7,2.76,155,250
2,2,0.17,4,180
2,5,0.13,0,120
2,8,0.13,0,125
1,0,1.3732214298586618,293,499
2,0,1.3732214298586618,18,350
14,0,1.3732214298586618,341,290
30,2,0.06,365,87
5,62,1.05,140,72
3,1,1.0,169,157
30,0,1.3732214298586618,325,83
1,291,6.23,68,69
3,7,0.71,17,250
4,125,1.68,297,155
3,1,0.03,0,40
1,41,2.18,5,55
6,0,1.3732214298586618,43,220
1,69,1.32,354,36
14,48,1.02,74,105
2,247,4.87,60,95
2,9,4.58,319,85
6,27,0.47,302,210
3,6,0.22,90,150
21,1,0.03,0,70
1,10,0.28,365,1000
1,0,1.3732214298586618,0,130
3,18,0.29,270,69
2,59,3.7,157,39
2,0,1.3732214298586618,89,200
5,0,1.3732214298586618,0,50
4,10,0.1,0,132
1,5,1.35,89,40
3,2,0.05,356,65
2,16,0.62,0,278
3,15,1.21,84,220
1,245,5.87,339,65
1,1,1.0,339,115
3,5,2.54,304,170
1,40,1.16,345,110
14,0,1.3732214298586618,364,250
30,0,1.3732214298586618,364,355
7,2,1.4,1,35
1,15,0.21,362,125
1,65,2.75,57,54
5,0,1.3732214298586618,0,100
2,80,2.11,212,399
1,33,4.63,81,75
29,0,1.3732214298586618,284,190
7,0,1.3732214298586618,0,95
2,91,3.82,325,65
1,16,1.22,32,70
1,38,0.85,344,50
7,1,0.09,320,32
30,0,1.3732214298586618,35,59
5,12,0.4,21,54
29,1,0.15,1,41
30,1,0.48,346,42
3,66,3.05,251,55
2,17,0.28,0,280
2,3,3.0,163,75
5,117,1.28,23,165
1,13,0.5,23,200
5,4,1.74,192,127
1,2,0.05,0,45
29,1,0.6,193,152
5,5,0.35,0,45
2,224,4.7,73,109
3,284,4.57,237,100
2,59,3.09,24,49
10,5,0.12,88,125
2,13,0.27,365,300
2,61,4.06,59,165
1,2,0.09,0,60
1,111,3.77,9,55
2,124,1.92,109,75
4,13,1.41,48,99
1,3,0.1,0,159
2,17,0.47,0,75
3,2,0.32,238,125
2,109,4.29,32,205
2,20,1.17,0,100
2,55,2.5,297,113
30,1,0.13,9,44
3,3,0.2,324,699
30,12,0.38,165,450
4,2,0.31,35,100
2,13,0.28,159,70
2,14,0.73,335,375
2,71,3.17,15,33
31,8,0.17,331,155
2,0,1.3732214298586618,6,65
180,4,0.12,365,99
4,0,1.3732214298586618,6,75
3,5,0.12,365,75
2,1,1.0,318,295
1,63,1.74,0,60
28,0,1.3732214298586618,82,200
2,0,1.3732214298586618,0,65
14,0,1.3732214298586618,2,45
2,22,0.66,5,135
2,27,2.47,346,55
4,4,0.15,0,50
1,0,1.3732214298586618,0,70
30,30,2.84,365,65
2,45,4.87,277,130
2,2,0.05,0,100
5,1,0.1,48,59
30,8,0.2,311,87
1,15,4.74,265,149
1,13,0.38,332,59
2,1,0.02,0,90
3,130,3.11,235,650
30,4,0.18,291,37
1,261,3.24,212,125
4,6,0.51,3,325
2,37,3.27,54,60
3,2,0.53,5,175
2,15,3.17,322,247
3,9,0.63,0,115
9,4,3.33,159,198
4,0,1.3732214298586618,0,180
4,2,0.09,0,69
1,57,7.04,228,235
2,25,0.47,125,69
3,2,0.61,31,120
5,3,0.48,0,125
1,0,1.3732214298586618,0,51
4,5,0.11,365,129
2,1,0.32,0,295
2,0,1.3732214298586618,0,120
1,1,1.0,270,200
1,0,1.3732214298586618,0,49
2,100,2.12,284,49
1,25,0.74,52,60
2,35,1.62,129,99
1,67,4.29,0,159
3,90,1.89,323,70
30,0,1.3732214298586618,248,42
2,1,0.07,0,40
2,1,0.18,365,250
1,1,1.0,36,195
3,1,0.06,0,110
1,119,5.8,229,40
5,1,1.0,282,70
30,4,0.08,222,38
30,6,0.22,0,30
1,0,1.3732214298586618,0,200
1,0,1.3732214298586618,79,80
2,4,0.11,0,120
2,0,1.3732214298586618,0,75
2,69,1.72,140,80
2,27,4.2,8,120
2,34,4.2,175,65
1,21,1.08,130,51
2,2,0.06,0,150
1,0,1.3732214298586618,0,100
7,98,1.75,312,55
2,37,0.58,230,150
20,38,1.13,29,150
2,0,1.3732214298586618,168,300
3,25,0.43,0,195
1,22,0.63,0,60
1,33,7.56,15,106
2,5,1.06,157,80
1,190,2.57,105,135
2,0,1.3732214298586618,30,110
5,0,1.3732214298586618,1,225
1,0,1.3732214298586618,88,98
3,4,4.0,0,50
1,26,3.15,175,150
3,7,0.68,0,215
1,0,1.3732214298586618,87,500
4,8,0.29,1,170
1,0,1.3732214298586618,0,100
3,9,4.66,236,128
1,7,2.23,0,68
2,59,0.81,80,137
3,87,1.91,258,45
3,1,1.0,357,200
7,7,0.48,0,115
1,179,3.66,243,155
20,1,0.02,214,100
2,11,0.45,26,125
1,5,3.33,55,120
1,0,1.3732214298586618,336,450
1,20,1.44,107,55
2,1,0.16,307,61
1,30,5.73,183,80
2,0,1.3732214298586618,14,42
4,68,1.45,36,425
4,50,1.85,60,99
30,2,0.08,339,149
5,60,1.3,0,185
14,3,0.06,0,150
1,6,0.18,365,249
4,23,0.73,30,40
5,0,1.3732214298586618,0,50
1,6,0.15,365,125
25,14,0.27,277,105
1,80,2.0,49,95
2,3,3.0,190,250
5,8,3.24,13,245
1,118,6.05,79,120
14,11,0.16,297,72
2,0,1.3732214298586618,3,100
5,235,2.49,271,50
5,26,0.55,115,170
1,32,0.55,188,65
2,9,0.19,0,33
4,4,0.07,0,200
4,39,0.67,365,860
3,30,2.48,145,85
3,1,0.6,1,90
30,242,2.59,102,199
1,0,1.3732214298586618,365,85
4,19,0.52,10,75
4,7,2.26,32,45
3,0,1.3732214298586618,0,30
30,35,5.0,253,275
3,32,1.69,1,90
4,4,0.11,0,42
6,0,1.3732214298586618,0,72
1,1,0.02,0,250
3,92,4.13,69,280
30,2,0.04,365,130
1,27,0.75,16,45
2,56,1.12,81,53
20,1,0.11,267,35
1,14,3.78,0,149
5,3,0.27,0,295
2,28,1.22,179,67
1,1,0.02,0,35
3,13,0.18,201,120
3,1,0.02,0,150
2,0,1.3732214298586618,88,150
2,0,1.3732214298586618,0,69
30,99,1.67,318,81
2,13,0.55,0,75
1,0,1.3732214298586618,0,55
2,48,2.04,328,60
1,0,1.3732214298586618,0,75
3,1,0.02,0,45
2,0,1.3732214298586618,0,55
3,40,1.05,4,150
1,31,0.67,343,98
2,0,1.3732214298586618,179,45
3,0,1.3732214298586618,0,55
14,1,0.57,0,50
2,14,3.26,51,80
2,25,2.05,0,45
3,1,1.0,10,119
30,2,0.17,280,220
2,0,1.3732214298586618,364,100
3,27,2.77,41,125
2,6,0.95,170,89
7,1,0.77,22,79
2,0,1.3732214298586618,0,95
2,0,1.3732214298586618,0,74
2,8,0.21,0,74
1,52,5.05,256,295
1,24,3.17,365,175
1,8,0.23,0,67
2,7,2.88,345,175
5,14,1.37,12,49
2,1,0.03,0,32
1,33,4.52,0,75
30,0,1.3732214298586618,324,34
5,3,0.22,12,206
5,47,0.63,341,499
2,0,1.3732214298586618,18,99
6,1,1.0,0,90
3,62,2.37,108,100
30,1,0.04,0,60
2,3,0.06,0,195
90,35,1.25,0,199
3,0,1.3732214298586618,0,500
3,24,0.39,365,425
3,5,0.14,0,195
2,2,0.05,0,85
1,291,6.26,26,79
1,0,1.3732214298586618,0,300
2,0,1.3732214298586618,79,130
3,2,0.11,0,68
3,0,1.3732214298586618,85,250
14,0,1.3732214298586618,34,250
20,0,1.3732214298586618,0,70
30,2,0.86,126,160
1,12,3.21,250,280
1,9,0.98,180,60
30,3,0.23,288,40
3,13,2.05,34,48
30,2,0.44,118,85
5,82,0.96,63,100
365,0,1.3732214298586618,363,50
30,14,0.55,0,175
5,1,0.03,0,350
15,0,1.3732214298586618,185,73
1,42,1.79,348,83
29,0,1.3732214298586618,311,200
2,3,0.9,5,89
2,93,2.78,74,100
1,15,5.84,326,100
1,0,1.3732214298586618,0,45
4,0,1.3732214298586618,0,45
3,2,0.71,0,90
5,13,2.75,91,167
3,0,1.3732214298586618,0,50
2,142,3.31,198,174
1,32,0.75,0,95
2,77,2.04,116,65
3,10,0.37,16,110
1,0,1.3732214298586618,343,100
1,47,3.96,348,50
4,4,1.05,187,190
30,0,1.3732214298586618,365,200
2,5,0.15,0,50
3,1,0.05,180,250
1,9,0.3,0,87
5,79,1.72,271,160
2,0,1.3732214298586618,0,145
2,15,2.33,57,56
7,2,0.22,90,90
30,11,0.48,332,68
3,31,0.68,345,70
4,11,0.86,0,85
1,2,0.06,0,35
1,2,0.08,0,79
4,10,0.85,0,31
3,4,0.1,0,99
1,35,2.4,32,79
2,4,1.06,99,240
4,2,0.07,0,120
10,1,0.14,365,60
3,148,3.84,91,135
1,0,1.3732214298586618,0,75
3,3,0.11,0,99
1,11,1.58,177,129
1,108,7.55,201,150
1,0,1.3732214298586618,0,200
1,19,0.71,0,50
4,10,3.03,297,220
4,13,0.39,42,120
2,0,1.3732214298586618,12,85
5,2,0.31,25,140
30,0,1.3732214298586618,324,99
3,64,1.16,282,70
3,55,4.5,133,145
2,93,1.16,0,65
1,4,2.22,96,48
3,3,0.4,0,200
30,4,0.18,180,150
3,53,2.5,75,200
2,3,0.1,0,100
3,5,4.05,199,499
2,0,1.3732214298586618,0,60
1,10,0.38,0,53
3,51,1.12,0,245
3,10,0.93,12,65
3,1,0.03,89,75
3,3,1.07,97,109
3,19,0.75,81,60
1,13,0.91,83,65
1,66,0.76,363,385
20,2,0.06,341,70
2,22,5.2,45,55
3,0,1.3732214298586618,0,180
3,1,1.0,329,90
2,4,0.11,0,62
2,38,1.81,0,75
2,28,1.28,6,215
1,0,1.3732214298586618,0,59
7,0,1.3732214298586618,173,93
4,95,1.88,0,150
4,19,1.54,131,97
2,16,0.47,0,85
7,10,0.77,365,200
3,70,3.66,75,277
30,9,0.14,0,99
7,1,0.02,0,70
1,33,2.75,113,460
2,85,1.52,331,785
1,27,0.52,1,65
3,10,0.3,0,180
3,4,4.0,155,125
4,6,0.28,0,100
2,0,1.3732214298586618,365,895
2,85,1.31,287,175
3,12,1.43,30,65
30,0,1.3732214298586618,365,57
2,7,1.24,41,133
3,53,4.44,21,99
14,10,0.21,180,125
30,0,1.3732214298586618,315,225
3,1,0.1,0,40
1,4,2.07,78,150
1,356,4.72,19,60
1,325,11.72,0,65
2,7,0.11,365,280
3,104,5.67,25,92
2,8,2.4,0,200
1,1,0.5,35,55
1,33,0.85,235,128
3,37,1.55,28,80
2,1,0.03,0,40
6,20,0.6,141,95
7,2,0.05,0,150
14,0,1.3732214298586618,188,100
1,1,0.16,89,100
1,101,4.13,257,60
1,20,2.41,290,110
2,29,5.0,0,50
1,1,0.16,365,65
3,2,0.31,0,80
2,2,0.05,0,54
3,6,2.09,292,130
1,0,1.3732214298586618,0,250
30,1,0.04,249,225
3,4,2.31,326,99
1,185,3.32,209,250
30,4,0.09,364,499
4,5,0.67,82,78
6,2,0.09,72,700
1,93,1.12,2,113
2,1,0.67,322,203
1,0,1.3732214298586618,0,65
3,4,0.47,0,150
2,58,2.82,0,116
2,147,3.19,324,80
2,11,0.38,9,300
2,3,0.24,175,400
6,3,0.37,6,84
2,13,0.28,362,150
2,45,0.84,342,450
20,0,1.3732214298586618,0,515
5,1,0.02,0,75
30,0,1.3732214298586618,127,236
2,16,1.62,357,200
5,17,0.49,330,140
2,1,1.0,15,230
3,18,4.29,0,89
1,64,4.33,278,47
2,0,1.3732214298586618,0,160
5,46,1.78,282,615
2,2,2.0,4,150
3,0,1.3732214298586618,42,125
1,25,2.17,64,82
1,0,1.3732214298586618,360,250
7,5,0.14,122,259
6,33,1.36,1,195
3,13,3.86,9,150
3,2,1.4,188,255
1,40,7.79,30,45
2,12,3.56,330,85
30,191,1.65,191,52
2,3,1.14,0,120
1,65,0.87,26,60
3,1,0.05,0,145
5,201,4.7,212,165
1,0,1.3732214298586618,41,150
30,1,0.03,244,150
2,0,1.3732214298586618,0,68
3,13,3.61,246,388
1,4,2.07,56,150
7,0,1.3732214298586618,0,325
2,88,1.42,255,52
30,5,0.22,323,170
3,0,1.3732214298586618,0,110
3,0,1.3732214298586618,0,159
1,0,1.3732214298586618,0,45
1,61,2.6,9,50
3,5,0.52,56,90
30,1,1.0,30,135
4,6,0.17,0,60
2,41,1.56,308,205
1,0,1.3732214298586618,89,194
30,0,1.3732214298586618,281,115
5,0,1.3732214298586618,0,45
26,22,0.6,0,120
2,119,1.46,0,134
2,23,8.31,215,280
8,1,0.05,0,65
30,8,0.3,362,219
2,1,0.09,0,190
1,4,1.62,107,50
3,1,0.06,0,85
5,2,0.06,0,75
2,90,1.25,186,69
3,93,3.03,12,100
2,4,1.58,4,140
3,1,1.0,314,225
30,0,1.3732214298586618,162,47
3,3,3.0,136,225
1,65,3.68,6,94
2,2,0.05,0,215
3,0,1.3732214298586618,0,60
12,0,1.3732214298586618,0,65
2,58,1.62,190,100
7,13,2.39,93,40
1,2,0.8,0,49
3,1,0.07,16,200
1,24,0.26,183,110
7,0,1.3732214298586618,0,70
2,1,1.0,22,75
3,10,0.47,0,55
3,2,0.19,179,65
2,3,0.06,0,250
1,52,0.87,82,65
4,1,0.02,0,170
3,101,2.01,180,40
30,1,0.07,0,149
1,30,6.25,149,50
14,0,1.3732214298586618,53,120
2,2,2.0,89,75
1,5,0.33,0,45
3,2,0.07,0,150
2,12,0.24,89,80
2,9,1.44,62,69
4,8,0.24,0,88
5,48,0.93,0,150
7,39,0.48,46,55
30,0,1.3732214298586618,332,303
1,14,0.7,1,35
1,7,0.43,297,125
2,9,1.37,19,170
1,0,1.3732214298586618,89,133
1,134,2.88,306,250
5,2,0.1,0,99
30,0,1.3732214298586618,290,47
6,8,0.47,0,225
14,66,1.12,17,55
1,0,1.3732214298586618,0,150
2,13,0.37,0,88
1,0,1.3732214298586618,0,97
1,1,0.03,0,85
30,67,1.31,252,65
2,2,0.26,0,115
3,16,0.33,0,150
2,1,0.11,365,175
5,2,0.16,2,65
1,14,1.24,22,200
3,1,0.63,119,65
2,0,1.3732214298586618,38,250
1,2,0.05,0,185
3,5,5.0,0,425
29,0,1.3732214298586618,331,187
3,3,1.8,215,285
3,0,1.3732214298586618,165,100
2,3,3.0,179,158
30,0,1.3732214298586618,338,248
3,92,2.28,48,199
13,0,1.3732214298586618,0,60
30,1,0.41,228,47
28,14,0.69,340,130
7,1,0.03,0,63
3,2,0.15,0,50
1,194,7.66,7,51
2,13,1.71,365,99
1,34,0.68,135,235
1,1,0.25,0,51
1,13,3.28,347,57
2,1,0.11,35,90
1,5,0.13,0,65
2,10,0.2,0,185
30,1,0.05,87,440
2,6,0.13,349,200
2,13,1.01,3,200
3,0,1.3732214298586618,0,125
7,0,1.3732214298586618,0,115
2,4,1.09,283,220
1,2,0.06,0,50
3,93,1.24,65,140
29,0,1.3732214298586618,130,139
100,0,1.3732214298586618,341,29
1,1,0.17,0,53
1,40,0.87,0,108
31,48,3.44,117,160
1,0,1.3732214298586618,0,97
3,173,3.52,281,60
1,0,1.3732214298586618,180,75
1,0,1.3732214298586618,35,145
2,11,6.11,268,290
4,0,1.3732214298586618,0,180
2,6,4.74,316,72
1,0,1.3732214298586618,26,150
1,7,1.0,351,65
3,24,0.3,0,199
1,40,5.0,0,149
1,4,0.09,0,70
2,36,2.65,130,85
1,0,1.3732214298586618,0,75
2,4,1.3,203,205
5,0,1.3732214298586618,0,395
2,185,3.72,203,80
14,1,0.13,49,66
4,22,0.38,311,69
4,12,0.47,42,175
1,0,1.3732214298586618,364,55
2,34,1.31,84,179
3,1,0.03,0,195
3,12,0.32,0,250
4,1,1.0,13,87
1,60,2.21,90,125
4,0,1.3732214298586618,88,70
2,9,0.21,0,325
7,0,1.3732214298586618,66,100
30,3,0.22,129,75
3,26,0.51,0,130
1,20,1.55,6,75
5,2,0.06,0,100
3,67,2.26,99,117
7,41,0.8,87,200
3,21,1.59,299,325
4,11,0.18,1,160
3,102,3.36,117,205
4,19,0.22,84,300
1,0,1.3732214298586618,363,140
1,57,5.06,223,110
1,9,4.66,127,304
3,37,0.61,35,62
2,1,0.03,0,210
30,1,1.0,339,176
2,1,0.02,0,975
2,10,1.14,313,49
1,11,3.47,85,88
31,0,1.3732214298586618,95,64
1,0,1.3732214298586618,0,75
1,1,0.02,0,275
1,0,1.3732214298586618,5,80
7,1,0.06,99,110
2,11,0.51,18,164
30,1,0.05,365,30
2,7,0.15,0,70
5,1,0.28,0,90
3,14,0.65,258,700
3,8,1.11,357,225
3,0,1.3732214298586618,0,160
30,0,1.3732214298586618,307,170
2,17,1.23,179,92
300,0,1.3732214298586618,331,140
2,1,1.0,354,295
2,2,0.21,0,150
2,6,0.36,0,200
1,67,3.81,186,169
2,1,0.14,34,50
3,20,1.18,36,80
6,44,1.12,280,148
7,1,0.05,0,45
30,4,0.14,365,50
10,59,0.87,24,480
31,0,1.3732214298586618,322,100
13,1,0.67,0,65
30,3,0.14,342,125
1,73,7.55,78,150
2,8,0.62,342,49
2,100,2.28,0,36
1,15,0.68,63,190
1,0,1.3732214298586618,0,75
2,1,0.05,0,150
2,32,2.86,236,40
30,9,0.29,263,97
1,1,0.05,0,210
1,0,1.3732214298586618,0,70
28,2,0.07,365,99
3,1,0.05,0,199
30,4,0.07,157,47
3,1,1.0,53,300
5,2,0.1,357,275
2,35,3.79,267,135
1,14,0.72,0,69
3,1,0.16,0,150
5,0,1.3732214298586618,0,250
2,2,2.0,113,150
1,39,2.03,2,70
25,11,0.15,168,95
1,99,5.22,42,69
30,3,0.33,346,120
1,0,1.3732214298586618,93,135
2,0,1.3732214298586618,0,69
1,6,0.1,315,75
1,0,1.3732214298586618,0,35
2,9,0.16,0,115
30,0,1.3732214298586618,299,215
5,37,1.71,135,120
1,36,2.0,0,38
2,73,3.72,140,100
1,0,1.3732214298586618,0,100
30,1,0.64,352,200
2,30,4.81,6,50
2,1,1.0,0,67
1,4,0.28,269,90
5,3,0.04,0,120
14,0,1.3732214298586618,88,100
4,2,2.0,28,159
1,0,1.3732214298586618,0,195
6,1,0.15,0,50
2,1,1.0,302,340
80,3,0.04,119,55
2,11,1.24,1,75
2,0,1.3732214298586618,23,260
2,138,2.06,196,85
1,0,1.3732214298586618,0,100
7,22,0.46,121,105
1,18,1.34,38,81
60,13,0.42,51,29
3,19,2.27,225,125
7,0,1.3732214298586618,0,65
3,0,1.3732214298586618,92,50
2,54,2.36,0,140
3,10,3.45,91,249
2,0,1.3732214298586618,0,135
1,5,1.2,0,95
3,0,1.3732214298586618,50,60
30,11,0.32,105,125
3,15,0.8,0,50
1,0,1.3732214298586618,0,100
2,7,2.44,104,300
1,81,8.02,232,50
2,1,0.03,0,100
1,50,4.21,225,75
2,6,1.18,77,65
1,13,2.22,16,57
1,2,0.04,364,95
3,8,0.17,0,172
1,186,5.65,0,50
1,1,0.03,0,40
2,55,4.61,49,90
4,31,0.46,78,195
5,14,0.2,0,123
2,13,0.4,0,50
1,11,0.45,0,70
3,232,3.22,47,125
5,6,3.1,136,438
2,14,1.24,0,120
5,0,1.3732214298586618,0,100
1,37,1.0,74,110
1,10,0.92,164,60
2,7,0.06,298,350
1,12,3.64,9,60
31,96,3.93,186,125
5,5,0.13,0,160
2,81,2.07,342,450
2,114,3.34,270,55
2,0,1.3732214298586618,0,89
1,0,1.3732214298586618,0,70
1,14,0.52,89,75
1,13,1.13,301,46
3,1,0.02,0,500
1,0,1.3732214298586618,9,87
2,103,5.89,0,65
3,62,2.27,234,225
3,175,3.89,132,305
2,11,1.76,237,85
3,111,1.63,191,555
3,18,2.19,307,135
5,9,0.26,0,190
1,2,0.22,0,40
1,80,3.57,81,110
2,1,1.0,0,170
1,3,0.08,201,72
1,222,4.56,251,99
29,2,0.17,1,32
3,7,0.28,0,88
3,64,1.6,311,79
3,116,1.23,135,220
3,2,0.09,8,100
2,1,1.0,265,200
1,3,0.32,365,75
15,5,0.94,343,59
3,172,1.84,64,95
1,2,0.31,0,49
2,1,0.28,345,69
30,16,0.28,101,104
2,2,0.17,0,34
2,38,2.38,300,105
1,14,0.33,0,199
2,25,2.29,349,60
500,10,0.22,365,50
2,16,0.42,220,150
1,2,1.18,326,60
5,1,1.0,192,44
1,22,4.49,237,160
2,45,3.98,74,105
30,0,1.3732214298586618,365,175
2,64,3.11,358,139
30,0,1.3732214298586618,311,288
2,2,0.04,0,70
2,11,0.19,0,80
7,1,0.02,0,60
2,12,2.98,20,100
30,0,1.3732214298586618,158,190
1,49,2.4,255,48
1,132,3.59,74,52
30,12,0.22,252,170
2,89,2.11,9,140
5,7,0.65,35,180
2,115,1.18,0,79
3,9,2.23,89,80
5,95,2.09,60,180
7,4,0.11,0,150
2,51,2.01,160,119
30,0,1.3732214298586618,278,150
2,1,0.28,1,100
2,11,0.9,30,182
4,8,0.33,0,70
20,33,0.43,11,130
3,3,0.08,0,150
3,0,1.3732214298586618,0,65
1,0,1.3732214298586618,0,200
2,32,0.72,170,95
1,3,0.08,0,120
2,5,0.1,273,105
7,0,1.3732214298586618,0,120
1,0,1.3732214298586618,14,120
2,261,3.16,156,60
3,4,0.19,3,126
1,126,2.7,338,159
2,29,2.03,43,125
4,17,1.2,316,33
2,36,2.46,229,69
2,2,0.16,2,200
3,17,1.64,89,100
3,0,1.3732214298586618,0,60
2,14,0.79,0,150
1,0,1.3732214298586618,0,75
1,1,1.0,165,150
3,144,3.02,260,177
2,4,0.48,8,310
5,35,0.67,300,75
1,87,1.9,0,45
30,9,0.17,220,136
3,2,0.11,0,80
14,0,1.3732214298586618,0,90
1,6,0.13,64,50
3,31,0.4,365,249
5,9,1.86,2,285
3,2,0.41,5,96
2,76,1.29,19,175
1,174,4.84,236,150
2,11,0.21,0,165
29,0,1.3732214298586618,333,179
1,2,0.05,0,125
2,6,0.38,0,300
1,0,1.3732214298586618,0,80
4,5,0.31,7,90
1,17,0.6,102,150
2,27,0.55,345,40
1,134,6.64,343,40
5,6,0.12,0,67
21,2,0.43,35,60
2,132,3.55,318,105
1,32,1.87,0,75
10,0,1.3732214298586618,27,200
3,13,0.16,0,155
21,1,0.11,155,41
3,16,0.48,0,200
3,0,1.3732214298586618,0,100
3,4,0.64,95,68
1,0,1.3732214298586618,0,250
